"Suburb","Address",Bedroom,"Type",Price,"Link"
"Glenhaven","5 Craigton Pl",4,"House",,"https://www.realestate.com.au/126192642"
"Glenwood","8 Pluto Ct",4,"House",986,"https://www.realestate.com.au/126187146"
"Gordon","7/65 Werona Av",2,"Unit",,"https://www.realestate.com.au/126120206"
"Gordon","15C/803 Pacific Hwy",2,"Unit",,"https://www.realestate.com.au/126195886"
"Gordon","201/77 Ridge St",3,"Unit",,"https://www.realestate.com.au/126121434"
"Gordon","3/711 Pacific Hwy",2,"Unit",820,"https://www.realestate.com.au/126191642"
"Goulburn","147 Faithfull St",3,"House",401,"https://www.realestate.com.au/126191066"
"Granville","45 Oneill St",5,"House",845,"https://www.realestate.com.au/126165602"
"Grasmere","143 Werombi Rd",5,"House",,"https://www.realestate.com.au/126170234"
"Grays Point","5 Emerald Pl",4,"House",,"https://www.realestate.com.au/126064142"
"Green Point","12 Willow Glen Cl",3,"House",,"https://www.realestate.com.au/126163854"
"Green Point","11 Victor Cl",5,"House",1200,"https://www.realestate.com.au/126174286"
"Green Valley","2 Dunk Cl",4,"House",683,"https://www.realestate.com.au/126171070"
"Greenacre","5 Skyline St",6,"House",,"https://www.realestate.com.au/126169630"
"Greenacre","3 Islington Cr",4,"House",,"https://www.realestate.com.au/126151734"
"Greenacre","4 Wilbur St",2,"House",1120,"https://www.realestate.com.au/126169914"
"Greenacre","160 Wilbur St",3,"House",1250,"https://www.realestate.com.au/126221482"
"Greenacre","11 Sugarwood Gr",3,"House",,"https://www.realestate.com.au/126129622"
"Greenacre","29 Pelman Av",3,"House",,"https://www.realestate.com.au/126169966"
"Greenacre","29A Margaret St",3,"House",,"https://www.realestate.com.au/126159458"
"Greenfield Park","35 Cherokee Av",4,"House",825,""
"Greenwell Point","35 Haiser Rd",2,"House",,"https://www.realestate.com.au/125783526"
"Greystanes","113 Roberta St",3,"House",,"https://www.realestate.com.au/126178426"
"Greystanes","4 Hoad Pl",4,"House",,"https://www.realestate.com.au/126177274"
"Greystanes","192 Greystanes Rd",3,"House",,"https://www.realestate.com.au/126163754"
"Griffith","6/8 Collarene Av",2,"Unit",256,"https://www.realestate.com.au/126182478"
"Griffith","111 Macarthur St",4,"House",,"https://www.realestate.com.au/126174294"
"Griffith","2 Muir Pl",3,"House",,"https://www.realestate.com.au/126197386"
"Guildford","3 Rawson Rd",4,"House",,""
"Guildford","444 Blaxcell St",4,"House",,"https://www.realestate.com.au/122899058"
"Guildford","199 Guildford Rd",4,"House",900,"https://www.realestate.com.au/126221542"
"Guildford","10 Strickland Rd",3,"House",,"https://www.realestate.com.au/126160546"
"Guildford","1 Rawson Rd",7,"House",,"https://www.realestate.com.au/126083190"
"Guildford West","3 Leach Rd",5,"House",,"https://www.realestate.com.au/126187302"
"Gulgong","55 Mayne St",3,"House",262,"https://www.realestate.com.au/125883478"
"Gymea","7 Opal Pl",3,"House",1220,"https://www.realestate.com.au/126148354"
"Gymea Bay","15 Nulgarra Av",5,"House",,"https://www.realestate.com.au/126109998"
"Hamilton South","214 Beaumont St",2,"House",750,"https://www.realestate.com.au/126184730"
"Hamilton South","30 Harle St",3,"House",,"https://www.realestate.com.au/126184726"
"Harris Park","8/39 Bowden St",2,"Unit",541,"https://www.realestate.com.au/126184154"
"Helensburgh","45 Undola Rd",2,"House",910,""
"Helensburgh","2/3 Chippendale Pl",4,"Unit",,"https://www.realestate.com.au/126144694"
"Hinchinbrook","13 Flinders Cr",4,"House",830,""
"Homebush","24/69 Park Rd",2,"Unit",,"https://www.realestate.com.au/126151966"
"Homebush West","24/40 Henley Rd",4,"Unit",,"https://www.realestate.com.au/126167230"
"Hornsby","25 Denison St",4,"House",1371,"https://www.realestate.com.au/126189746"
"Hornsby","4 Homewood Av",3,"House",,"https://www.realestate.com.au/126188970"
"Hornsby","4/14 Rosamond St",4,"Unit",,"https://www.realestate.com.au/126189750"
"Hornsby","105A Pretoria Pde",4,"House",1400,"https://www.realestate.com.au/126145250"
"Hoxton Park","28 Windle Av",4,"House",,"https://www.realestate.com.au/126162406"
"Hurstville","84 Gloucester Rd",5,"House",1630,"https://www.realestate.com.au/125800158"
"Hurstville","E1601/2 Jack Brabham Dr",2,"Unit",852,"https://www.realestate.com.au/126173706"
"Hurstville","68/17 Macmahon St",3,"Unit",,"https://www.realestate.com.au/126125250"
"Hurstville","510A/99 Forest Rd",2,"Unit",,"https://www.realestate.com.au/126141054"
"Illawong","28 Fowler Rd",5,"House",2050,"https://www.realestate.com.au/126172154"
"Ingleburn","14/23 Gertrude St",3,"Unit",,"https://www.realestate.com.au/126163030"
"Inverell","21 Clive St",4,"House",,"https://www.realestate.com.au/126128030"
"Islington","2 Morgan St",3,"House",780,"https://www.realestate.com.au/126226614"
"Jannali","7 Alice St",4,"House",1510,"https://www.realestate.com.au/126130866"
"Jannali","16 Tunbridge Pl",4,"House",1462,"https://www.realestate.com.au/126186502"
"Keith Hall","1153 River Dr",4,"House",,"https://www.realestate.com.au/126056598"
"Kellyville","633/27 Foxall Rd",4,"House",,"https://www.realestate.com.au/126121758"
"Kellyville","8 Flannan Ct",4,"House",,"https://www.realestate.com.au/126123366"
"Kellyville","36 Duncraig Dr",4,"House",1180,"https://www.realestate.com.au/126171074"
"Kellyville","2 Connaught Cct",4,"House",1320,"https://www.realestate.com.au/126169106"
"Kellyville","33 Acres Rd",4,"House",1470,"https://www.realestate.com.au/126193546"
"Kellyville","41 Craven St",4,"House",,"https://www.realestate.com.au/126332014"
"Kellyville","5 Norval St",4,"House",,"https://www.realestate.com.au/126185102"
"Kellyville Ridge","17 Wymar St",5,"House",1232,"https://www.realestate.com.au/126091322"
"Kensington","401D/250 Anzac Pde",1,"Unit",,"https://www.realestate.com.au/126137166"
"Kensington","15/5 Samuel Terry Av",3,"Unit",,"https://www.realestate.com.au/126184646"
"Kensington","87 Mooramie Av",4,"House",2500,"https://www.realestate.com.au/126133994"
"Kiama","23 Holden Av",5,"House",,"https://www.realestate.com.au/126125278"
"Killara","35 Coronga Cr",3,"House",,"https://www.realestate.com.au/125957986"
"Killara","18 Fitzroy St",4,"House",,"https://www.realestate.com.au/126199246"
"Killara","32 Arnold St",5,"House",,"https://www.realestate.com.au/126199318"
"Killarney Heights","114 Starkey St",4,"House",,"https://www.realestate.com.au/126162126"
"Killarney Vale","2/5 Hume Bvd",3,"House",,"https://www.realestate.com.au/126175894"
"Kings Langley","56 James Cook Dr",3,"House",,"https://www.realestate.com.au/126101730"
"Kingscliff","4/258 Marine Pde",2,"Unit",505,"https://www.realestate.com.au/126077306"
"Kingscliff","14 Cormorant Pl",4,"House",,"https://www.realestate.com.au/126131970"
"Kingsford","4/43 Meeks St",3,"Unit",1201,"https://www.realestate.com.au/126153370"
"Kingsford","7 Kennedy St",2,"House",,"https://www.realestate.com.au/126115186"
"Kingsgrove","88A Morgan St",5,"House",,"https://www.realestate.com.au/126123642"
"Kingsgrove","20 Morris Av",2,"House",,"https://www.realestate.com.au/126164466"
"Kirrawee","515 The Boulevarde",3,"House",1115,"https://www.realestate.com.au/126160710"
"Kirrawee","3/465 The Boulevarde",3,"House",830,"https://www.realestate.com.au/126184610"
"Kirrawee","2/17 Clements Pde",3,"Unit",,""
"Kirribilli","1/51 Broughton St",1,"Unit",730,"https://www.realestate.com.au/126185806"
"Kirribilli","11/29 Carabella St",2,"Unit",,"https://www.realestate.com.au/126181178"
"Kirribilli","84/32 Carabella St",1,"Unit",1210,"https://www.realestate.com.au/126184826"
"Kogarah","4/23 Bellevue St",2,"Unit",642,"https://www.realestate.com.au/126202610"
"Kogarah Bay","3 Mayor St",5,"House",2275,"https://www.realestate.com.au/126161770"
"Kurraba Point","126 Kurraba Rd",4,"House",,"https://www.realestate.com.au/126155302"
"Kurraba Point","17/143 Kurraba Rd",1,"Unit",780,"https://www.realestate.com.au/126186878"
"Kurraba Point","5/174A Kurraba Rd",1,"Unit",,"https://www.realestate.com.au/126110986"
"Kurri Kurri","5 Stanford St",2,"House",,"https://www.realestate.com.au/126177706"
"La Perouse","21 Goorawahl Av",3,"House",,""
"Lakemba","13 Yerrick Rd",3,"House",,"https://www.realestate.com.au/126173526"
"Lane Cove","23/300A Burns Bay Rd",3,"Unit",950,"https://www.realestate.com.au/126190798"
"Lane Cove","1/38 Cope St",2,"Unit",705,"https://www.realestate.com.au/126189518"
"Lane Cove","9/12 Epping Rd",2,"Unit",700,"https://www.realestate.com.au/126187202"
"Lane Cove North","4/464 Pacific Hwy",2,"Unit",880,"https://www.realestate.com.au/126198374"
"Lane Cove North","710A/7 Centennial Av",2,"Unit",888,"https://www.realestate.com.au/126166450"
"Lane Cove North","28 Ralston St",2,"House",,"https://www.realestate.com.au/126196022"
"Leichhardt","13 Falls St",4,"House",2400,"https://www.realestate.com.au/126151750"
"Lennox Head","1 Granite St",3,"House",,"https://www.realestate.com.au/126128182"
"Lidcombe","23 Cooba St",3,"House",,"https://www.realestate.com.au/126116334"
"Lidcombe","24/129 Frances St",2,"Unit",635,"https://www.realestate.com.au/126172390"
"Lidcombe","37 Georges Av",3,"House",1100,"https://www.realestate.com.au/126166414"
"Lilli Pilli","22 Lilli Pilli Point Rd",5,"House",,"https://www.realestate.com.au/126117774"
"Lilyfield","29 Halloran St",4,"House",1600,"https://www.realestate.com.au/126144834"
"Lindfield","11/3 Gladstone Pde",1,"Unit",663,"https://www.realestate.com.au/126145934"
"Lindfield","68 Highfield Rd",5,"House",,"https://www.realestate.com.au/126181182"
"Lindfield","2B Owen St",5,"House",,"https://www.realestate.com.au/126190650"
"Liverpool","27/79 Memorial Av",2,"Unit",,""
"Liverpool","67 Medley Av",4,"House",680,"https://www.realestate.com.au/126171454"
"Liverpool","94 Medley Av",4,"House",,""
"Liverpool","115 Medley Av",5,"House",,"https://www.realestate.com.au/126165646"
"Loftus","46 Spur Cr",4,"House",1070,"https://www.realestate.com.au/126164830"
"Loftus","132 National Av",3,"House",,"https://www.realestate.com.au/126180046"
"Long Jetty","8 Minto Av",1,"House",500,"https://www.realestate.com.au/502497598"
"Long Jetty","21 Pacific St",3,"House",750,"https://www.realestate.com.au/126157146"
"Longueville","39 Lucretia Av",5,"House",,"https://www.realestate.com.au/126164826"
"Lugarno","6 Illawong St",4,"House",1350,"https://www.realestate.com.au/126187934"
"Lurnea","36 Hill Rd",3,"House",,"https://www.realestate.com.au/126140894"
"Lurnea","2 Bird Av",3,"House",695,"https://www.realestate.com.au/126208206"
"Macquarie Park","1/10 Tuckwell Pl",3,"Unit",,"https://www.realestate.com.au/126185966"
"Macquarie Park","23/5 Durham Cl",2,"Unit",782,"https://www.realestate.com.au/126191650"
"Macquarie Park","48/2 Leisure Cl",2,"Unit",700,"https://www.realestate.com.au/126185118"
"Manly","25 Malvern Av",3,"House",3110,"https://www.realestate.com.au/126145382"
"Manly","53/29 The Crescent",2,"Unit",,"https://www.realestate.com.au/126165886"
"Manly","2/6 James St",2,"Unit",,"https://www.realestate.com.au/126182674"
"Manly","16 Eurobin Av",4,"House",3720,"https://www.realestate.com.au/126136598"
"Manly","13/15 Balgowlah Rd",2,"House",1190,""
"Manly","13/17 Balgowlah Rd",2,"House",1190,"https://www.realestate.com.au/126172202"
"Manly","4/78 Raglan St",3,"Unit",1485,"https://www.realestate.com.au/126173594"
"Manly Vale","11/1 Quirk Rd",2,"Unit",,"https://www.realestate.com.au/126196650"
"Manly Vale","82 Innes Rd",4,"House",,"https://www.realestate.com.au/126183642"
"Manly Vale","2/48 Lovett St",3,"Unit",1630,"https://www.realestate.com.au/126188602"
"Manly Vale","42 Lovett St",4,"House",2185,"https://www.realestate.com.au/126168994"
"Maroubra","24 Camira St",3,"House",,"https://www.realestate.com.au/126148370"
"Maroubra","45 Osullivan Av",3,"House",1625,"https://www.realestate.com.au/126139722"
"Maroubra","61 Metcalfe St",4,"House",,"https://www.realestate.com.au/126148010"
"Maroubra","4/4 New Orleans Cr",3,"Unit",,"https://www.realestate.com.au/126182086"
"Maroubra","64 Broome St",3,"House",2275,"https://www.realestate.com.au/126163786"
"Maroubra","3/152 Marine Pde",2,"Unit",1520,"https://www.realestate.com.au/126151858"
"Maroubra","14/66 Maroubra Rd",2,"Unit",,"https://www.realestate.com.au/126167550"
"Maroubra","13/857 Anzac Pde",2,"Unit",,"https://www.realestate.com.au/126181218"
"Maroubra","43/818 Anzac Pde",3,"Unit",1620,"https://www.realestate.com.au/126171090"
"Maroubra","11 Snape St",3,"House",2150,"https://www.realestate.com.au/126173650"
"Maroubra","11 Portland Cr",3,"House",2250,"https://www.realestate.com.au/126173750"
"Maroubra","69 Holmes St",2,"House",1700,"https://www.realestate.com.au/126180210"
"Maroubra","162 Paine St",5,"House",2300,"https://www.realestate.com.au/126192578"
"Maroubra","1 Johnston Pde",5,"House",,""
"Marrickville","150 Addison Rd",3,"House",1430,"https://www.realestate.com.au/126148234"
"Marrickville","4 Charles St",2,"House",,"https://www.realestate.com.au/126176398"
"Marrickville","11/13 Bayley St",2,"Unit",738,"https://www.realestate.com.au/126165038"
"Marrickville","6 Silver St",3,"House",1600,"https://www.realestate.com.au/126124402"
"Marrickville","78 Illawarra Rd",4,"House",1575,"https://www.realestate.com.au/126173798"
"Marrickville","207 Illawarra Rd",3,"House",,"https://www.realestate.com.au/126185606"
"Marsfield","10/6 Nile Cl",2,"Unit",,"https://www.realestate.com.au/126210190"
"Marsfield","7/178 Waterloo Rd",2,"Unit",861,"https://www.realestate.com.au/126181502"
"Marsfield","137 Vimiera Rd",4,"House",1630,"https://www.realestate.com.au/126182766"
"Marsfield","62 Waring St",3,"House",1560,"https://www.realestate.com.au/126186518"
"Mascot","65 Robey St",2,"House",1100,"https://www.realestate.com.au/126031810"
"Mascot","13 Mcburney Av",4,"House",,"https://www.realestate.com.au/126172814"
"Mascot","4/108 High St",2,"Unit",825,"https://www.realestate.com.au/126079798"
"Mascot","4/104 High St",2,"Unit",825,""
"Matcham","84 Coachwood Rd",6,"House",,"https://www.realestate.com.au/126139262"
"Matraville","10 Torrens St",5,"House",,"https://www.realestate.com.au/126129362"
"Matraville","6 Oxley St",5,"House",2020,"https://www.realestate.com.au/126103726"
"Meadowbank","13/19 Meadow Cr",2,"Unit",587,""
"Medowie","809 Medowie Rd",5,"House",,"https://www.realestate.com.au/126088810"
"Menai","5 Barnes Cr",4,"House",,"https://www.realestate.com.au/126160442"
"Merewether","4 Burwood St",4,"House",,"https://www.realestate.com.au/126098882"
"Merrylands","39 Holdsworth St",6,"House",1350,"https://www.realestate.com.au/126186314"
"Merrylands","27 Mary St",4,"House",965,"https://www.realestate.com.au/126194270"
"Merrylands","6 Soudan St",4,"House",960,""
"Merrylands","31 Beszant St",3,"House",,"https://www.realestate.com.au/126130246"
"Merrylands West","3 Elford Cr",4,"House",1100,"https://www.realestate.com.au/126173918"
"Middle Cove","30 Covelee Cct",5,"House",2600,"https://www.realestate.com.au/126221974"
"Milperra","23 Sinai Av",3,"House",,"https://www.realestate.com.au/126164118"
"Milsons Point","35/48 Alfred St S",1,"Unit",850,"https://www.realestate.com.au/126152810"
"Minnamurra","9/128 Charles Av",3,"Unit",1540,"https://www.realestate.com.au/126135702"
"Miranda","1/103 Kareena Rd",3,"Unit",,"https://www.realestate.com.au/126074786"
"Miranda","4 Graham Av",3,"House",,"https://www.realestate.com.au/126112026"
"Miranda","1/13 Urunga Pde",3,"Unit",811,"https://www.realestate.com.au/126193558"
"Moama","28 Regent St",3,"House",296,"https://www.realestate.com.au/126042186"
"Mona Vale","1652A Pittwater Rd",3,"House",1625,""
"Mona Vale","3/16 Terrol Cr",2,"Unit",,""
"Monterey","1/23 Robinson St",3,"Unit",,"https://www.realestate.com.au/126174574"
"Moonee Beach","23 Moonee Creek Dr",4,"House",,"https://www.realestate.com.au/126171562"
"Mortdale","5 Ballantyne Rd",4,"House",2000,"https://www.realestate.com.au/126164870"
"Mortdale","10/2 Jersey Av",1,"Unit",541,"https://www.realestate.com.au/126164982"
"Mortdale","111B Morts Rd",3,"House",,"https://www.realestate.com.au/126161534"
"Mosman","16/68 Bradleys Head Rd",1,"Unit",961,""
"Mosman","76 Spencer Rd",3,"House",1175,"https://www.realestate.com.au/126196702"
"Mosman","18 Sirius Cove Rd",4,"House",,"https://www.realestate.com.au/126084622"
"Mosman","3/10 Rawson St",2,"Unit",,"https://www.realestate.com.au/126185750"
"Mosman","9 Dalton Rd",5,"House",4800,"https://www.realestate.com.au/126168306"
"Mosman","24 Dalton Rd",3,"House",,"https://www.realestate.com.au/126206182"
"Mosman","11/89A Cowles Rd",2,"Unit",900,"https://www.realestate.com.au/126184814"
"Mosman","69 Macpherson St",3,"House",,"https://www.realestate.com.au/126192626"
"Mosman","3A Hopetoun Av",4,"House",,"https://www.realestate.com.au/126147814"
"Mosman","34 The Grove",4,"House",,"https://www.realestate.com.au/126179714"
"Mosman","16/139 Middle Head Rd",2,"Unit",,"https://www.realestate.com.au/126157086"
"Mount Austin","39 Leavenworth Dr",3,"House",,"https://www.realestate.com.au/126204670"
"Mount Austin","43 Leavenworth Dr",3,"House",,"https://www.realestate.com.au/126204674"
"Mount Druitt","2/71 George St",3,"House",985,"https://www.realestate.com.au/126160338"
"Mount Pritchard","37 Phyllis St",6,"House",1400,"https://www.realestate.com.au/126167458"
"Mount Pritchard","4 Lindsay Pl",5,"House",,"https://www.realestate.com.au/125993014"
"Mullumbimby","51 Station St",3,"House",,""
"Naremburn","1/5 Chelmsford Av",3,"House",,"https://www.realestate.com.au/126192690"
"Naremburn","12 Rhodes Av",4,"House",3000,"https://www.realestate.com.au/126184662"
"Naremburn","19B Market St",3,"House",2060,"https://www.realestate.com.au/126152198"
"Narrabeen","7/3 King St",2,"Unit",1100,"https://www.realestate.com.au/126203366"
"Narrabeen","7/18 Wetherill St",2,"Unit",869,"https://www.realestate.com.au/126185006"
"Narrabeen","10/14 Robertson St",2,"Unit",835,"https://www.realestate.com.au/126186510"
"Narrabeen","5/179 Ocean St",2,"Unit",,"https://www.realestate.com.au/126181578"
"Narraweena","17 Chester Pl",4,"House",1710,"https://www.realestate.com.au/126192722"
"Narraweena","3 Pine Pl",5,"House",,"https://www.realestate.com.au/126192686"
"Narraweena","31 Nalya Rd",4,"House",1520,"https://www.realestate.com.au/126192682"
"Nelson Bay","5/2 Tomaree St",2,"Unit",300,"https://www.realestate.com.au/126125374"
"Nelson Bay","54 Parkes St",3,"House",530,"https://www.realestate.com.au/126017398"
"Nelson Bay","22 Parkes St",3,"House",530,"https://www.realestate.com.au/126004442"
"Nelson Bay","14 Christmas Bush Av",3,"House",690,"https://www.realestate.com.au/126113106"
"Nelson Bay","2/71 Victoria Pde",2,"Unit",,"https://www.realestate.com.au/125477770"
"Nelson Bay","1/29 Armidale Av",2,"Unit",280,"https://www.realestate.com.au/126069606"
"Neutral Bay","26 Ben Boyd Rd",3,"House",,"https://www.realestate.com.au/126142402"
"Neutral Bay","6/28 Lower Wycombe Rd",2,"Unit",1550,"https://www.realestate.com.au/126181282"
"Neutral Bay","29/44 Bent St",3,"Unit",,"https://www.realestate.com.au/126198138"
"Neutral Bay","14/24 Barry St",1,"Unit",,"https://www.realestate.com.au/126137118"
"New Lambton","125 Kings Rd",3,"House",590,"https://www.realestate.com.au/126193846"
"New Lambton","127 Russell Rd",3,"House",745,"https://www.realestate.com.au/126197470"
"Newport","34 Nullaburra Rd",3,"House",,"https://www.realestate.com.au/502504326"
"Newport","28 Grandview Dr",6,"House",,"https://www.realestate.com.au/126092346"
"Newport","11 Sybil St",3,"House",1230,"https://www.realestate.com.au/126172018"
"Newtown","9 Sloane St",2,"House",1300,"https://www.realestate.com.au/126179094"
"Newtown","30 Queen St",3,"House",,"https://www.realestate.com.au/126195242"
"Newtown","107W/138 Carillon Av",1,"Unit",,"https://www.realestate.com.au/126185302"
"North Balgowlah","4 Coramba St",3,"House",2260,"https://www.realestate.com.au/126182030"
"North Bondi","8/97 Hastings Pde",1,"Unit",1160,"https://www.realestate.com.au/126200498"
"North Bondi","3/2A Brighton Bvd",1,"Unit",885,"https://www.realestate.com.au/126192670"
"North Curl Curl","24 Robertson Rd",3,"House",,"https://www.realestate.com.au/126189526"
"North Curl Curl","44A Abbott Rd",5,"House",,"https://www.realestate.com.au/126131142"
"North Epping","37 Woodvale Av",3,"House",1121,"https://www.realestate.com.au/126191078"
"North Manly","40 Corrie Rd",4,"House",2480,"https://www.realestate.com.au/126181246"
"North Narrabeen","18A The Crescent",4,"House",1545,"https://www.realestate.com.au/126191494"
"North Nowra","4 Wingello Cl",4,"House",650,""
"North Nowra","9 Clarke Av",3,"House",,"https://www.realestate.com.au/126151050"
"North Nowra","261 Illaroo Rd",3,"House",,""
"North Rocks","2 Stratford Rd",3,"House",1270,"https://www.realestate.com.au/126167578"
"North Ryde","28 Conrad St",5,"House",,"https://www.realestate.com.au/126094858"
"North Sydney","507/245 Pacific Hwy",1,"Unit",650,"https://www.realestate.com.au/126150390"
"North Sydney","56/171 Walker St",3,"Unit",1885,"https://www.realestate.com.au/126149362"
"North Sydney","1/2 Eden St",2,"Unit",,"https://www.realestate.com.au/126192694"
"North Tamworth","88 Piper St",3,"House",300,"https://www.realestate.com.au/126121842"
"North Tamworth","42 Carthage St",4,"House",,"https://www.realestate.com.au/126120978"
"North Wahroonga","5 Daly Av",5,"House",,"https://www.realestate.com.au/126181254"
"North Willoughby","31 Bedford St",2,"House",,"https://www.realestate.com.au/126187226"
"North Willoughby","33/301 Penshurst St",2,"Unit",1010,""
"Northbridge","38 Minimbah Rd",4,"House",,"https://www.realestate.com.au/126092342"
"Northbridge","17 Narani Cr",3,"House",,"https://www.realestate.com.au/126035790"
"Northwood","4 Private Rd",5,"House",,"https://www.realestate.com.au/126128510"
"Nowra","77 St Anns St",3,"House",,"https://www.realestate.com.au/126151530"
"Nowra","57 Wallace St",3,"House",,"https://www.realestate.com.au/126099814"
"Oak Flats","2 The Esplanade",3,"House",,"https://www.realestate.com.au/125948974"
"Oak Flats","7 Kilpa Pl",3,"House",600,"https://www.realestate.com.au/126150006"
"Oatley","1/15 Gungah Bay Rd",4,"Unit",,"https://www.realestate.com.au/126224122"
"Oatley","3/15 Gungah Bay Rd",3,"Unit",1400,"https://www.realestate.com.au/126143586"
"Oatley","4/3 Rosa St",2,"Unit",760,"https://www.realestate.com.au/126186950"
"Oatley","24A Annette St",4,"House",2400,"https://www.realestate.com.au/126196138"
"Oatley","24A Algernon St",3,"House",1800,"https://www.realestate.com.au/126184926"
"Old Toongabbie","101 Binalong Rd",2,"House",,"https://www.realestate.com.au/126161962"
"Orange","17 Goorawin Rd",3,"House",,"https://www.realestate.com.au/124441374"
"Orange","14 Moulder St",3,"House",510,"https://www.realestate.com.au/126147518"
"Orange","6 Hawkins La",3,"House",585,"https://www.realestate.com.au/126098790"
"Orange","5 Namatjira Cr",3,"House",,""
"Oxley Park","42A Brisbane St",7,"House",880,""
"Paddington","26 Hopewell St",3,"House",,""
"Paddington","52 Elizabeth St",2,"House",,"https://www.realestate.com.au/126216130"
"Paddington","74 Boundary St",3,"House",,"https://www.realestate.com.au/125847098"
"Paddington","13 Ormond St",3,"House",2200,"https://www.realestate.com.au/126153294"
"Paddington","70 Goodhope St",3,"House",,""
"Paddington","378 Moore Park Rd",4,"House",2775,"https://www.realestate.com.au/126153918"
"Padstow","14 Orient Rd",3,"House",1100,""
"Padstow","27 Ronald St",3,"House",1188,"https://www.realestate.com.au/126148170"
"Padstow","1 Nella St",4,"House",,"https://www.realestate.com.au/126174398"
"Pagewood","14 Lang Av",3,"House",1500,"https://www.realestate.com.au/126132650"
"Pagewood","96 Wentworth Av",3,"House",,"https://www.realestate.com.au/126126642"
"Panania","94 Weston St",4,"House",945,"https://www.realestate.com.au/126252206"
"Panania","212 Horsley Rd",4,"House",,"https://www.realestate.com.au/126171118"
"Parramatta","607/19 Good St",2,"Unit",635,"https://www.realestate.com.au/126170578"
"Parramatta","56 Crimea St",5,"House",2130,"https://www.realestate.com.au/126170570"
"Parramatta","810/6 Charles St",3,"Unit",,"https://www.realestate.com.au/125401546"
"Parramatta","19 Webb St",1,"House",,"https://www.realestate.com.au/126165462"
"Peakhurst","23 Arnold St",3,"House",1255,"https://www.realestate.com.au/126174282"
"Peakhurst","158 Boundary Rd",3,"House",,"https://www.realestate.com.au/126181686"
"Pemulwuy","11 Buran Rd",5,"House",1345,"https://www.realestate.com.au/126179782"
"Pendle Hill","6 Macklin St",4,"House",1460,"https://www.realestate.com.au/126167522"
"Pennant Hills","111 Wongala Cr",4,"House",,"https://www.realestate.com.au/126213734"
"Petersham","69/1 Coronation Av",1,"Unit",725,"https://www.realestate.com.au/126110846"
"Petersham","45 Brighton St",3,"House",,"https://www.realestate.com.au/126162506"
"Pitt Town","27 Hawkesbury St",5,"House",1580,"https://www.realestate.com.au/125943598"
"Port Hacking","35A Turriell Point Rd",4,"House",,"https://www.realestate.com.au/126197422"
"Port Hacking","643A Port Hacking Rd",4,"Unit",,"https://www.realestate.com.au/126175618"
"Port Kembla","20 Third Av",4,"House",,"https://www.realestate.com.au/126213218"
"Port Macquarie","11 Haynes Av",4,"House",,""
"Port Macquarie","15 Lillian Ct",5,"House",,"https://www.realestate.com.au/126199590"
"Port Macquarie","4 Hibbard Dr",4,"House",,"https://www.realestate.com.au/126171918"
"Port Macquarie","4/10 William St",3,"Unit",,"https://www.realestate.com.au/126159074"
"Potts Point","11/3 Crick Av",1,"Unit",,"https://www.realestate.com.au/126096682"
"Pottsville","1/7 Tudor Ct",3,"House",,"https://www.realestate.com.au/126193226"
"Pottsville","172 Overall Dr",4,"House",748,"https://www.realestate.com.au/126186450"
"Prestons","1/9 Yerona St",2,"Unit",545,"https://www.realestate.com.au/126230754"
"Punchbowl","12 Dudley St",4,"House",,"https://www.realestate.com.au/126089310"
"Putney","76 Douglas St",5,"House",2900,"https://www.realestate.com.au/126143222"
"Pymble","26 Beechworth Rd",3,"House",2150,"https://www.realestate.com.au/126187570"
"Pymble","23 Quadrant Cl",3,"House",1520,"https://www.realestate.com.au/126190342"
"Pymble","33 Pymble Av",6,"House",5700,"https://www.realestate.com.au/126159310"
"Pymble","1031/2 Avon Rd",2,"Unit",,"https://www.realestate.com.au/126201650"
"Pymble","15 Kiparra St",4,"House",2045,""
"Pymble","52 Merrivale Rd",4,"House",,"https://www.realestate.com.au/126201642"
"Pyrmont","M212/26 Cadigal Av",2,"Unit",,"https://www.realestate.com.au/126112006"
"Pyrmont","27/56 Pirrama Rd",2,"Unit",2250,"https://www.realestate.com.au/126173606"
"Pyrmont","34/1 Bunn St",2,"Unit",,"https://www.realestate.com.au/126200878"
"Pyrmont","61/209 Harris St",1,"Unit",,"https://www.realestate.com.au/126185602"
"Queanbeyan","47 Hayes St",2,"House",,"https://www.realestate.com.au/126164866"
"Queanbeyan East","1/9 Hybon Av",2,"House",,"https://www.realestate.com.au/126163126"
"Queens Park","45 York Rd",5,"House",5000,"https://www.realestate.com.au/126162706"
"Queenscliff","10 Aitken Av",4,"House",2860,"https://www.realestate.com.au/126165350"
"Queenscliff","3/47 Queenscliff Rd",2,"Unit",1250,"https://www.realestate.com.au/126204734"
"Randwick","33 Burton St",3,"House",,""
"Randwick","16/144 Alison Rd",0,"Unit",925,""
"Randwick","65 Arthur St",3,"House",,""
"Randwick","16/158 Alison Rd",2,"Unit",925,"https://www.realestate.com.au/126144750"
"Randwick","78/6 Frances St",2,"Unit",,"https://www.realestate.com.au/126189698"
"Randwick","27 Coogee St",5,"House",3665,"https://www.realestate.com.au/126111494"
"Randwick","2/7 Silver St",2,"Unit",,"https://www.realestate.com.au/126184194"
"Rathmines","1 Starboard Cl",5,"House",,"https://www.realestate.com.au/126113854"
"Redfern","48/153 George St",2,"Unit",,"https://www.realestate.com.au/126138870"
